ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
2743,-115.0,-115.0,-115.0,-115.0,-96.33,-928.566.666.666.667,-860.766.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1376,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.090.225,-105.637.142.857.143,-103.85,-104.68,-102.61,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
1724,-98.748,-99.67,-98.61,-95.98,-84.315,-84.56,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
2468,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3754,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-925.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2325,-98.748,-98.16,-99.592,-99.37,-91.935,-9.251.428.571.428.560,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
460,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-920.342.857.142.857,-931.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5163,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4183,-106.07,-115.0,-106.67,-104.161.666.666.667,-979.471.428.571.428,-988.966.666.666.667,-989.657.142.857.143,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5526,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.285,-9.454.428.571.428.560,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4082,-106.07,-115.0,-106.67,-104.161.666.666.667,-986.457.142.857.143,-95.5,-999.657.142.857.143,-95.05,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
1486,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.075.475,-105.567.142.857.143,-103.91,-104.425,-105.125,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
3678,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
282,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-830.616.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6579,-103.705,-110.425,-107.381.666.666.667,-110.33,-108.345,-106.59,-107.153.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4558,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-961.375,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
4308,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6684,-918.014.285.714.286,-927.757.142.857.143,-918.728.571.428.571,-962.466.666.666.667,-90.07,-92.74,-93.91,-8.515.799.999.999.990,-958.575,7.0,3.0,4.0,-80.586,-3.494.937,FALSE
4865,-101.243.333.333.333,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
3537,-107.65,-115.0,-98.56,-115.0,-98.46,-9.784.571.428.571.430,-99.255,-100.394,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
8003,-882.028.571.428.571,-89.03,-93.23,-54.59,-75.325,-753.271.428.571.428,-868.566.666.666.667,-95.512,-97.6,4.0,1.0,5.0,-805.223,-3.494.742,FALSE
7003,-8.598.142.857.142.850,-100.288.571.428.571,-94.1,-94.765,-100.225,-837.171.428.571.429,-876.283.333.333.333,-85.38,-66.16,6.0,6.0,0.0,-8.055.639.999.999.990,-34.959.070.000.000.000,FALSE
2581,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-820.566.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1368,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.090.225,-105.637.142.857.143,-103.741.428.571.429,-104.68,-102.61,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
9165,-857.488.775.510.204,-879.957.142.857.143,-8.548.171.428.571.420,-78.26,-908.225,-874.161.904.761.905,-91.375,-98.012,-967.925,2.0,3.0,4.0,-804.857,-3.495.084,FALSE
7633,-84.47,-9.623.857.142.857.140,-9.260.285.714.285.700,-93.35,-93.685,-9.036.714.285.714.290,-948.516.666.666.667,-92.89,-96.55,4.0,4.0,1.0,-805.391,-3.495.406,FALSE
597,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.579.857.142.857.140,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
4351,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6346,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
8683,-836.578.571.428.571,-9.978.964.285.714.290,-805.028.571.428.571,-999.166.666.666.667,-9.814.875,-918.178.571.428.572,-8.384.888.888.888.890,-985.686.666.666.667,-93.78,3.0,4.0,2.0,-8.050.510.000.000.000,-3.495.488,FALSE
6379,-103.705,-110.425,-107.381.666.666.667,-110.33,-101.715,-105.56,-100.423.333.333.333,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4758,-100.4,-115.0,-98.49,-115.0,-95.475,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
646,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.412.142.857.142.850,-93.955,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6381,-103.705,-110.425,-107.381.666.666.667,-110.33,-101.715,-105.56,-100.423.333.333.333,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
9388,-96.71,-80.87,-9.627.642.857.142.850,-90.76,-97.685,-95.9,-106.07,-102.064,-944.075,2.0,2.0,5.0,-8.047.939.999.999.990,-3.494.764,FALSE
6023,-103.705,-110.425,-107.381.666.666.667,-110.33,-92.295,-102.44,-98.33,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
7403,-83.02,-987.371.428.571.429,-80.83,-100.909.166.666.667,-96.98,-957.442.857.142.857,-86.125,-8.735.799.999.999.990,-89.66,5.0,5.0,0.0,-8.054.910.000.000.000,-3.495.615,FALSE
7165,-8.755.142.857.142.850,-9.856.857.142.857.140,-99.73,-961.066.666.666.667,-93.725,-92.59,-867.683.333.333.333,-752.244,-95.28,5.0,5.0,0.0,-805.546,-3.495.608,FALSE
3468,-100.83,-115.0,-98.56,-115.0,-100.89,-9.784.571.428.571.430,-99.255,-96.86,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
7256,-90.56,-90.28,-9.029.523.809.523.800,-82.58,-90.22,-836.461.904.761.905,-89.06,-73.38,-963.725,5.0,3.0,3.0,-805.535,-3.495.084,FALSE
2990,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-830.766.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
9106,-98.47,-878.304.761.904.762,-981.292.857.142.857,-54.89,-84.73,-8.517.714.285.714.290,-91.31,-90.834,-96.56,3.0,1.0,6.0,-804.871,-34.945.609.999.999.900,FALSE
4875,-100.866.666.666.667,-115.0,-99.75,-115.0,-102.805,-98.99,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
2544,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-789.842.857.142.857,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
8314,-8.815.285.714.285.700,-982.785.714.285.714,-90.05,-989.116.666.666.667,-994.975,-9.439.857.142.857.140,-796.933.333.333.333,-95.63,-86.43,4.0,6.0,1.0,-805.171,-3.495.771,FALSE
5341,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,-867.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
1567,-109.088.333.333.333,-107.2,-107.148.571.428.571,-109.54,-105.567.142.857.143,-104.704.285.714.286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
9673,-766.442.857.142.857,-91.09,-744.814.285.714.286,-89.4,-942.075,-97.48,-895.766.666.666.667,-103.704,-976.725,1.0,4.0,4.0,-804.642,-3.495.224,FALSE
4066,-106.07,-115.0,-106.67,-104.161.666.666.667,-985.457.142.857.143,-95.5,-9.957.142.857.142.850,-95.05,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
3988,-106.07,-115.0,-106.67,-104.161.666.666.667,-968.357.142.857.143,-923.666.666.666.667,-982.514.285.714.286,-101.76,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
7031,-923.285.714.285.714,-961.742.857.142.857,-9.159.714.285.714.290,-98.625,-90.53,-90.78,-74.69,-77.13,-928.625,5.0,4.0,1.0,-805.562,-3.495.378,FALSE
2160,-98.748,-106.79,-98.396,-101.13,-89.395,-9.251.428.571.428.560,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
685,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.428,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7243,-914.642.857.142.857,-921.657.142.857.143,-86.34,-81.33,-71.09,-72.9,-8.623.083.333.333.330,-82.13,-963.725,5.0,3.0,3.0,-805.537,-3.495.068,FALSE
3243,-100.83,-115.0,-98.56,-115.0,-947.966.666.666.667,-95.83,-99.255,-96.11,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
9044,-77.44,-84.5,-7.222.142.857.142.850,-91.01,-86.39,-876.757.142.857.143,-92.765,-99.226,-967.675,2.0,4.0,3.0,-804.899,-3.495.299,FALSE
7601,-81.64,-99.21,-9.027.285.714.285.700,-1.031.225,-100.05,-952.242.857.142.857,-63.55,-88.874,-85.33,5.0,6.0,0.0,-80.541,-3.495.754,FALSE
2461,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
4083,-106.07,-115.0,-106.67,-104.161.666.666.667,-986.457.142.857.143,-95.5,-999.657.142.857.143,-95.05,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2837,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-817.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3697,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
7128,-950.828.571.428.572,-9.710.285.714.285.700,-92.35,-964.766.666.666.667,-892.275,-896.428.571.428.571,-811.183.333.333.333,-63.75,-92.255,5.0,5.0,1.0,-805.551,-349.551,FALSE
6267,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-105.56,-100.24,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4941,-103.533.333.333.333,-115.0,-102.08,-115.0,-99.675,-100.75,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
5946,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4583,-101.196.666.666.667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-93.615,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
5784,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-971.142.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4040,-106.07,-115.0,-106.67,-104.161.666.666.667,-975.328.571.428.571,-95.5,-9.925.714.285.714.290,-959.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2230,-98.748,-97.35,-99.592,-99.25,-91.935,-9.251.428.571.428.560,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
935,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.991.285.714.285.700,-99.84,-97.295,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2320,-98.748,-98.16,-99.592,-99.37,-91.935,-9.251.428.571.428.560,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
4878,-100.866.666.666.667,-115.0,-99.75,-115.0,-102.805,-98.99,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
521,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-892.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
522,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-892.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5345,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.28,-867.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
9559,-76.01,-70.07,-75.07,-9.214.513.888.888.890,-92.46,-91.9,-905.533.333.333.333,-98.898,-944.075,1.0,3.0,5.0,-80.467,-3.495.058,FALSE
3359,-100.83,-115.0,-98.56,-115.0,-997.733.333.333.333,-9.784.571.428.571.430,-99.255,-97.404,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
1311,-109.088.333.333.333,-107.2,-107.01,-108.43,-106.015.714.285.714,-103.524.285.714.286,-103.19,-102.96,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
3983,-106.07,-115.0,-106.67,-104.161.666.666.667,-96.33,-939.633.333.333.333,-982.514.285.714.286,-9.815.333.333.333.330,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6494,-103.705,-110.425,-107.381.666.666.667,-110.33,-104.38,-106.59,-103.103.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
9255,-62.88,-84.5,-734.971.428.571.429,-85.51,-89.64,-872.328.571.428.571,-88.76,-100.104,-968.925,2.0,4.0,4.0,-804.842,-3.495.268,FALSE
1716,-98.748,-99.67,-98.61,-95.98,-86.33,-84.56,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
780,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8510,-89.16,-9.420.142.857.142.850,-847.971.428.571.428,-68.59,-89.06,-84.03,-916.433.333.333.333,-94.758,-97.195,3.0,4.0,2.0,-80.512,-349.532,FALSE
7703,-852.885.714.285.714,-996.357.142.857.143,-93.9,-982.483.333.333.333,-985.225,-89.17,-78.955,-93.052,-70.52,5.0,6.0,1.0,-8.053.560.000.000.000,-3.495.969,FALSE
5607,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-965.857.142.857.143,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5978,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.58,-102.44,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
651,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-957.671.428.571.428,-93.955,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3747,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-925.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2196,-98.748,-97.35,-99.592,-99.06,-91.935,-9.251.428.571.428.560,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
8072,-869.228.571.428.571,-9.054.857.142.857.140,-9.021.142.857.142.850,-69.84,-85.96,-8.114.142.857.142.850,-88.28,-92.962,-97.6,4.0,1.0,4.0,-805.212,-3.494.868,FALSE
369,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.055.285.714.285.700,-94.04,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
9567,-81.76,-745.251.904.761.905,-77.32,-926.975,-941.525,-919.132.142.857.143,-905.533.333.333.333,-98.898,-944.075,1.0,4.0,5.0,-804.664,-3.495.057,FALSE
9056,-83.44,-8.649.857.142.857.140,-72.69,-89.01,-91.64,-8.755.142.857.142.850,-92.765,-99.226,-967.675,2.0,4.0,3.0,-804.893,-3.495.299,FALSE
4214,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-994.216.666.666.667,-9.943.285.714.285.700,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
377,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.055.285.714.285.700,-94.04,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8005,-883.042.857.142.857,-982.242.857.142.857,-88.14,-98.54,-98.52,-934.214.285.714.286,-678.783.333.333.333,-94.5,-83.58,4.0,5.0,1.0,-805.222,-3.495.656,FALSE
2216,-98.748,-97.35,-99.592,-97.3,-91.935,-9.251.428.571.428.560,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
8400,-9.354.142.857.142.850,-93.79,-95.23,-73.78,-838.825,-86.57,-935.016.666.666.667,-95.754,-972.725,3.0,2.0,4.0,-805.151,-3.495.019,FALSE
1613,-98.748,-99.67,-98.61,-95.98,-81.785,-8.466.571.428.571.420,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
6979,-9.037.857.142.857.140,-919.971.428.571.429,-916.666.666.666.667,-907.466.666.666.667,-83.575,-839.314.285.714.286,-909.416.666.666.667,-91.51,-963.725,5.0,3.0,3.0,-805.569,-3.495.061,FALSE
1827,-98.748,-99.67,-98.61,-96.24,-905.725,-868.542.857.142.857,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3632,-107.65,-115.0,-98.56,-115.0,-9.845.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
962,-109.088.333.333.333,-107.2,-107.01,-108.43,-9.842.714.285.714.290,-9.951.857.142.857.140,-101.13,-96.545,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2993,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-830.766.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
6606,-103.705,-110.425,-107.381.666.666.667,-110.33,-108.345,-106.59,-107.153.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
9363,-775.485.714.285.714,-84.27,-67.27,-92.575,-88.78,-918.578.571.428.572,-803.211.111.111.111,-100.354,-96.81,2.0,4.0,3.0,-8.048.060.000.000.000,-3.495.417,FALSE
2376,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
7704,-8.668.142.857.142.850,-89.4,-9.008.714.285.714.290,-82.52,-778.725,-776.857.142.857.143,-908.233.333.333.333,-76.38,-96.72,4.0,2.0,4.0,-8.053.560.000.000.000,-34.949.040.000.000.000,FALSE
359,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.055.285.714.285.700,-921.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3839,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-948.733.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
7612,-909.914.285.714.286,-8.966.928.571.428.560,-920.128.571.428.571,-82.04,-84.03,-8.796.285.714.285.700,-852.516.666.666.667,-86.59,-96.72,5.0,2.0,4.0,-805.401,-34.949.290.000.000.000,FALSE
1246,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-101.652.857.142.857,-103.19,-102.11,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
7935,-8.776.142.857.142.850,-8.697.285.714.285.720,-895.042.857.142.857,-57.54,-79.11,-817.385.714.285.714,-87.4,-93.01,-97.255,4.0,1.0,4.0,-805.236,-3.494.836,FALSE
6511,-103.705,-110.425,-107.381.666.666.667,-110.33,-107.18,-106.59,-103.103.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
5087,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
3694,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
1573,-109.088.333.333.333,-107.2,-107.148.571.428.571,-109.54,-105.567.142.857.143,-104.704.285.714.286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
6281,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
5439,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.81,-92.39,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
2567,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-836.833.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3423,-100.83,-115.0,-98.56,-115.0,-100.406.666.666.667,-9.784.571.428.571.430,-99.255,-99.47,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
2037,-98.748,-106.79,-98.61,-95.85,-89.535,-90.82,-100.03,-95.41,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
8944,-96.58,-88.4,-941.357.142.857.143,-90.53,-928.825,-970.571.428.571.428,-91.585,-96.186,-989.125,3.0,2.0,5.0,-804.946,-3.494.742,FALSE
772,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5380,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,-90.09,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
9262,-74.83,-9.059.714.285.714.290,-86.01,-964.233.333.333.333,-95.9,-958.557.142.857.143,-84.17,-106.544,-893.675,4.0,6.0,3.0,-804.841,-34.959,FALSE
3562,-107.65,-115.0,-98.56,-115.0,-98.46,-9.784.571.428.571.430,-99.255,-98.31,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
562,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6683,-8.915.142.857.142.850,-8.634.142.857.142.850,-8.992.857.142.857.140,-887.283.333.333.333,-698.275,-68.98,-912.383.333.333.333,-902.152.727.272.727,-958.575,7.0,2.0,5.0,-805.861,-3.494.632,FALSE
2546,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-839.533.333.333.333,-789.842.857.142.857,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
5510,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-88.47,-94.23,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5330,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.0,-867.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
7533,-85.91,-966.671.428.571.429,-83.34,-94.35,-89.27,-901.871.428.571.428,-94.125,-80.83,-96.55,5.0,4.0,1.0,-805.437,-349.541,FALSE
4531,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.85,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
1674,-98.748,-99.67,-98.61,-95.98,-81.506,-8.325.571.428.571.420,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
365,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-96.29,-94.04,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7460,-87.62,-9.099.642.857.142.850,-907.325,-87.18,-868.170.833.333.333,-828.757.142.857.143,-917.533.333.333.333,-88.486,-963.725,5.0,2.0,3.0,-805.458,-3.494.963,FALSE
9356,-90.58,-81.0,-93.14,-84.89,-97.685,-100.962.857.142.857,-106.07,-102.064,-944.075,2.0,2.0,5.0,-804.808,-34.947.590.000.000.000,FALSE
4327,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
9662,-74.21,-90.52,-79.02,-940.833.333.333.333,-90.83,-86.72,-837.116.666.666.667,-104.266,-97.22,1.0,5.0,4.0,-804.642,-3.495.339,FALSE
147,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
1668,-98.748,-99.67,-98.61,-95.98,-826.275,-79.02,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3088,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-95.09,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
8556,-910.171.428.571.429,-950.771.428.571.428,-91.39,-86.7,-86.64,-87.08,-92.66,-94.758,-97.62,3.0,4.0,2.0,-8.051.039.999.999.990,-3.495.321,FALSE
407,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-915.542.857.142.857,-911.716.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
9277,-8.239.714.285.714.290,-85.71,-832.171.428.571.429,-83.57,-90.4,-8.593.857.142.857.140,-892.666.666.666.667,-98.012,-967.925,2.0,3.0,4.0,-804.836,-3.495.075,FALSE
