,id_ponto,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,num_lat_bts,num_long_bts,flag_indoor
4024,9141,,-89.09,,-79.83,-93.97,,-95.915,-101.01,-96.56,3.0,2.0,5.0,-0.804862,-3.494696,False
4025,7571,,,,,-101.565,-95.78,-69.036,-88.874,-871.275,5.0,5.0,0.0,-8054210000.0,-3.495705,False
4026,9050,,,,-101.63,-100.55,,,,-92.16,2.0,4.0,3.0,-8048960000.0,-3.495443,False
4027,7462,,,-81.22,-95.72,-100.225,-84.33,,-89.368,-70.91,6.0,6.0,0.0,-0.805456,-3.495937,False
4028,6339,-103.705,-110.425,,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4029,9022,-79.26,-91.08,-74.57,-91.58,-90.58,,,-99.226,-967.675,2.0,4.0,3.0,-0.804909,-3.495301,False
4030,874,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4031,2297,-98.748,-98.16,-99.592,-99.37,-91.935,,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4032,2643,-115.0,-115.0,-115.0,-115.0,-96.33,,-88.89,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4033,9282,-103.77,,,-80.88,-999.125,,,-101.744,-96.56,3.0,2.0,6.0,-0.804833,-3.494696,False
4034,1719,-98.748,-99.67,-98.61,-95.98,-84.315,-84.56,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4035,5347,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4036,5932,-103.705,-110.425,,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4037,840,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4038,9618,-94.07,-73.58,-91.9,-84.02,,-94.72,,-101.288,-944.075,2.0,3.0,5.0,-0.804645,-3.494877,False
4039,581,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4040,204,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4041,1641,-98.748,-99.67,-98.61,-95.98,-88.21,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4042,2014,-98.748,-97.85,-98.61,-96.1,-89.445,-90.82,-100.03,-97.73,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4043,3253,-100.83,-115.0,-98.56,-115.0,,,-99.255,-96.35,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4044,7013,-93.15,,,-94.625,-927.275,,-74.105,-69.436,-964.025,5.0,4.0,1.0,-0.805563,-3.495462,False
4045,905,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4046,631,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4047,8076,,-94.98,,-73.97,-89.255,,,-93.432,-97.6,4.0,2.0,4.0,-0.805211,-3.494894,False
4048,9511,,,-60.64,-91.332,-85.4,,-81.25,-102.828,-95.695,1.0,5.0,4.0,-0.804707,-3.495391,False
4049,1974,-98.748,-99.67,-98.61,-97.86,-89.598,,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4050,162,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4051,4998,,-115.0,-104.04,-115.0,-102.425,-99.87,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4052,7760,-87.43,,,-76.54,-78.585,,-86.9,-91.602,-97.255,4.0,1.0,4.0,-0.080533,-0.349489,False
4053,9147,-90.89,-90.17,,-77.69,-89.805,,,-98.012,-967.925,2.0,3.0,4.0,-0.080486,-3.495094,False
4054,7224,,-96.14,,-97.1,-900.925,,-83.185,-91.26,-93.745,5.0,4.0,1.0,-0.805539,-3.495368,False
4055,4713,-101.28,-115.0,-100.06,-115.0,-99.34,-93.73,-98.74,-987.875,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4056,875,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4057,1431,,-107.2,,,,,-104.68,-106.02,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4058,6868,,,,-92.84,-847.325,,-92.45,-86.63,-963.725,5.0,3.0,3.0,-0.805618,-3.495066,False
4059,4643,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4060,5080,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4061,5783,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4062,8842,,-98.345,-90.89,-100.78,-94.15,-92.83,,,-974.075,3.0,4.0,2.0,-0.804984,-3.495469,False
4063,7332,-93.97,,,-91.47,-94.16,-84.27,,-79.992,-963.725,5.0,3.0,2.0,-0.805519,-3.495235,False
4064,7482,,,-90.72,,-88.97,-91.28,,-94.65,-94.05,5.0,4.0,1.0,-0.805448,-3.495369,False
4065,7219,,-96.14,,-96.02,-99.3,,-83.185,-79.23,-93.745,5.0,4.0,1.0,-0.080554,-3.495368,False
4066,9135,-88.7,-82.25,,,-908.225,-88.2,-92.46,-98.012,-967.925,2.0,3.0,4.0,-8048630000.0,-0.349508,False
4067,2856,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4068,1861,-98.748,-99.67,-98.61,-100.51,-865.975,,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4069,2659,-115.0,-115.0,-115.0,-115.0,-96.33,,-88.89,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4070,3384,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4071,9259,-84.76,-81.78,-83.95,-79.95,-88.335,,,-98.012,-967.925,2.0,3.0,4.0,-0.804842,-3.495071,False
4072,9463,,,,-92.26,-988.375,,,-102.212,-944.075,2.0,2.0,6.0,-0.804734,-3.494757,False
4073,7528,-86.97,,-91.32,,-89.27,,-94.125,-85.182,-96.55,5.0,4.0,1.0,-0.805439,-3.495405,False
4074,7933,,,-91.59,-61.46,-82.15,,-88.645,-93.01,-97.255,4.0,1.0,4.0,-0.805237,-3.494839,False
4075,6886,-94.52,,,,-909.425,,,-76.456,-935.575,6.0,5.0,1.0,-0.805609,-3.495505,False
4076,4733,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4077,3331,-100.83,-115.0,-98.56,-115.0,-98.35,,-99.255,-95.464,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4078,8713,-78.7,,-76.7,,-97.91,,,,-90.08,3.0,4.0,2.0,-0.805045,-3.495486,False
4079,8353,-86.624,,-99.29,-99.26,-982.575,-91.2,-89.87,-99.194,-86.96,5.0,7.0,1.0,-0.805162,-3.495985,False
4080,6404,-103.705,-110.425,,-110.33,-104.38,-105.56,,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4081,7932,-89.39,,,-98.85,-982.575,,,-98.116,-67.52,5.0,7.0,1.0,-0.805237,-3.495981,False
4082,2096,-98.748,-106.79,-98.396,-96.1,-89.395,,-100.03,-95.43,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4083,2003,-98.748,-97.85,-98.61,-99.75,-93.09,,-100.03,,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4084,8054,,,-89.29,-71.53,-75.41,,-89.44,-91.236,-97.6,4.0,1.0,4.0,-0.805215,-3.494818,False
4085,8468,-80.78,,,-78.34,-88.46,-77.53,-92.28,-94.758,-947.075,3.0,4.0,2.0,-0.805133,-3.495323,False
4086,7728,,,,-72.58,-86.72,,-90.44,-91.502,-97.255,4.0,1.0,4.0,-0.805345,-0.349487,False
4087,5017,-102.61,-115.0,-104.04,-115.0,-104.295,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4088,546,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4089,1449,,-107.2,,,,,-104.68,-105.23,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4090,7888,,,,-69.73,-77.06,,-90.78,-93.336,-97.255,4.0,1.0,4.0,-8052610000.0,-3.494851,False
4091,6900,,,-90.34,,-928.475,,-89.34,-80.462,-66.85,6.0,6.0,0.0,-8056000000.0,-3.495792,False
4092,2610,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4093,1900,-98.748,-99.67,-98.61,-99.37,-90.074,,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4094,3920,-106.07,-115.0,-106.67,,,-90.78,,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
4095,2757,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4096,6124,-103.705,-110.425,,-110.33,-100.74,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4097,6397,-103.705,-110.425,,-110.33,-104.38,-105.56,,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4098,1885,-98.748,-99.67,-98.61,-99.37,-89.134,,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4099,9509,-95.955,-89.39,,-88.385,-97.84,-97.78,-98.94,-101.806,-944.075,2.0,3.0,6.0,-8047089999.99999,-3.494755,False
4100,5738,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4101,8385,-86.28,,,-91.9,-925.975,-83.08,,-93.38,-963.325,4.0,4.0,2.0,-0.805154,-3.495518,False
4102,5890,-103.705,-110.425,,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4103,2097,-98.748,-106.79,-98.396,-97.55,-89.395,,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4104,9063,-89.96,-78.44,,,-915.525,,-87.24,-97.496,-967.925,2.0,3.0,4.0,-8048910000.0,-3.495035,False
4105,5692,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4106,499,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-90.7,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4107,5624,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.735,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4108,836,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4109,3471,-100.83,-115.0,-98.56,-115.0,-100.89,,-99.255,-98.346,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4110,4697,-101.28,-115.0,-100.06,-115.0,-98.615,-93.73,-98.74,-987.875,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4111,6280,-103.705,-110.425,,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4112,8593,-101.18,-94.38,,-69.13,-100.36,,,-97.98,-989.125,4.0,1.0,5.0,-0.805087,-34947720000.0,False
4113,2171,-98.748,-97.35,-99.592,-99.5,-91.935,,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4114,9301,,,,-86.89,-100.51,-98.47,-98.53,-101.744,-96.92,3.0,2.0,6.0,-0.804822,-34946940000.0,False
4115,5678,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4116,8885,,,-80.33,-99.55,-964.575,,-80.885,,-96.98,3.0,4.0,3.0,-8049660000.0,-3.495462,False
4117,398,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.47,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4118,2010,-98.748,-97.85,-98.61,-96.1,-889.125,-90.82,-100.03,-97.07,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4119,5166,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4120,5871,-103.705,-110.425,,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4121,9478,,-94.46,-83.32,-89.54,-92.04,,-93.69,-99.034,-944.075,1.0,3.0,5.0,-0.804727,-3.495063,False
4122,1283,-111.27,-107.2,-107.01,-108.43,,,-103.19,-103.5,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4123,8024,-85.78,-88.78,,-50.78,-770.325,,-88.095,-94.332,-97.6,4.0,1.0,4.0,-0.080522,-3.494765,False
4124,2448,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4125,4256,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
4126,1836,-98.748,-99.67,-98.61,-99.31,-88.57,,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4127,9289,-84.47,-78.57,,-86.33,-96.41,,,-98.012,-967.925,2.0,3.0,4.0,-0.804828,-3.495071,False
4128,1019,,-107.2,-107.01,-108.43,,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4129,5066,-102.61,-115.0,-99.05,-115.0,-104.295,-97.36,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4130,1326,,-107.2,-107.01,-108.43,,,-104.68,-102.96,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4131,7037,-88.65,-96.2,,-97.49,-97.66,,-82.37,-69.126,-967.025,5.0,4.0,1.0,-0.805561,-3.495411,False
4132,475,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-91.535,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4133,2810,-115.0,-115.0,-115.0,-115.0,-96.33,,-82.39,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4134,8350,,,-90.05,-99.84,-994.975,,,-95.63,-86.43,4.0,6.0,1.0,-8051630000.0,-3.495787,False
4135,1651,-98.748,-99.67,-98.61,-95.98,-86.785,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4136,9303,-99.98,,,-86.64,,,-101.15,-101.744,-96.92,3.0,2.0,6.0,-8048210000.0,-3.494696,False
4137,1169,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4138,2528,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4139,1206,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4140,6256,-103.705,-110.425,,-110.33,-98.065,-105.56,-100.24,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4141,7377,-97.97,,-93.52,-94.4,-97.54,,,-80.13,-975.125,5.0,4.0,2.0,-0.080551,-3.495312,False
4142,5469,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.97,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4143,9083,,,,-61.83,-84.73,-85.53,-92.29,-90.834,-96.56,3.0,1.0,6.0,-0.804882,-34945640000.0,False
4144,431,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4145,7163,-96.6,,,,-93.13,-94.97,-85.595,-728.364,-78.15,5.0,5.0,0.0,-0.805546,-0.349563,False
4146,867,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4147,2974,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4148,5236,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.455,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4149,5093,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4150,5433,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4151,541,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4152,5195,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4153,1132,,-107.2,-107.01,-108.43,,,-103.065,-101.825,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4154,9523,,-82.32,-78.82,-93.56,-936.175,,-90.0,-99.034,-944.075,1.0,3.0,5.0,-0.804701,-3.495061,False
4155,4501,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4156,6354,-103.705,-110.425,,-110.33,-101.715,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4157,9033,-103.33,,-84.07,-80.82,-950.875,-90.17,-96.52,-97.346,-967.925,2.0,3.0,4.0,-0.804904,-3.495037,False
4158,3390,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4159,8177,-77.13,-91.76,-76.75,-88.95,-86.315,,,-97.142,-95.605,3.0,3.0,2.0,-0.805194,-3.495286,False
4160,2962,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4161,4155,-106.07,-115.0,-106.67,,,,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
4162,3259,-100.83,-115.0,-98.56,-115.0,,,-99.255,-96.35,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4163,7786,-87.19,,-94.8,-65.04,-79.505,,-93.6,-91.502,-97.255,4.0,1.0,4.0,-0.805312,-0.349488,False
4164,6034,-103.705,-110.425,,-110.33,-92.295,-99.03,-98.33,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4165,7369,,,,-97.78,-93.69,-89.45,,-81.104,-984.225,5.0,3.0,2.0,-0.805512,-34952870000.0,False
4166,9617,-90.72,-70.14,-87.84,-89.15,,-91.34,,-101.288,-944.075,2.0,3.0,5.0,-0.804645,-0.349489,False
4167,2583,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4168,2813,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4169,3959,-106.07,-115.0,-106.67,,,,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
4170,2947,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4171,6643,,,,-93.8,-755.055,,,-94.85,-958.575,7.0,3.0,5.0,-0.080592,-3.494733,False
4172,5174,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4173,6841,,,,-95.03,-858.775,,-92.5,,-963.725,6.0,3.0,3.0,-8056289999.99999,-3.495068,False
4174,7834,-79.16,-98.11,,,-100.9,,-98.725,-99.576,-97.765,4.0,4.0,2.0,-0.805285,-3.495349,False
4175,3586,-107.65,-115.0,-98.56,-115.0,,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4176,8929,-83.45,-93.71,-78.07,-90.83,-90.98,,,-97.054,-962.825,2.0,4.0,3.0,-0.804951,-3.495346,False
4177,7432,-90.046,,-907.325,-81.46,-98.23,,,-87.994,-963.725,5.0,2.0,3.0,-0.805471,-34949690000.0,False
4178,2563,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4179,2630,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4180,3190,-103.04,-115.0,-98.56,-115.0,-94.36,-95.83,-99.255,-94.714,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4181,7237,-93.96,,-93.15,,-81.725,,-89.06,-80.685,-963.725,5.0,3.0,3.0,-0.805537,-3.495087,False
4182,5036,-102.61,-115.0,-103.4,-115.0,-104.295,-97.36,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4183,1080,,-107.2,-107.01,-108.43,,,-105.38,-100.79,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4184,4283,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
4185,7440,-79.95,,,-95.72,-100.225,,-73.335,-89.368,-58.27,6.0,6.0,0.0,-0.805464,-3.495938,False
4186,7085,-87.9,-96.38,-88.83,,-90.53,-94.02,,-74.214,-90.945,5.0,4.0,1.0,-0.805556,-3.495377,False
4187,2085,-98.748,-106.79,-98.61,-95.04,-89.395,,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4188,6345,-103.705,-110.425,,-110.33,-98.065,-105.56,-99.48,-102.44,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4189,2452,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4190,4966,,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
4191,2023,-98.748,-97.85,-98.61,-97.49,-88.255,-90.82,-100.03,-97.07,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4192,8437,-92.39,,-96.82,-79.25,-87.705,,-96.825,-98.578,-97.6,4.0,1.0,5.0,-0.805142,-3.494778,False
4193,8694,-97.91,,-94.03,-99.475,-97.775,,,-97.054,-100.835,3.0,4.0,2.0,-0.805049,-3.495425,False
4194,8459,-77.45,,,-99.26,-99.8,,,-99.194,-84.33,5.0,7.0,2.0,-0.805135,-3.495985,False
4195,226,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4196,1013,,-107.2,-107.01,-108.43,,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4197,6679,,,,,,,-92.23,-79.59,-958.575,7.0,3.0,4.0,-0.805863,-3.494925,False
4198,1929,-98.748,-99.67,-98.61,-96.1,-928.375,,-100.03,-95.25,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4199,8030,-92.03,,,-58.59,-75.405,-82.53,,-91.772,-97.6,4.0,0.0,5.0,-0.805219,-34945840000.0,False
4200,5251,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.455,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4201,1404,,-107.2,,,,,-104.68,-103.915,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4202,2179,-98.748,-97.35,-99.592,-97.36,-91.935,,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4203,697,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-88.66,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4204,1124,,-107.2,-107.01,-108.43,,,-103.065,-100.79,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4205,3895,-106.07,-115.0,-106.67,,,-93.39,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
4206,7669,-88.95,,,,,-89.17,-78.955,-90.732,-55.33,5.0,6.0,1.0,-0.080537,-3.495964,False
4207,5110,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4208,1778,-98.748,-99.67,-98.61,-98.24,-891.475,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4209,9035,-79.83,,,,-98.04,,,-104.362,-795.375,4.0,7.0,3.0,-0.804903,-34959740000.0,False
4210,2634,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4211,3489,-107.65,-115.0,-98.56,-115.0,-100.89,,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
4212,7752,,,,,-982.575,,-81.955,-93.052,-69.91,5.0,6.0,1.0,-0.805335,-3.495969,False
4213,1037,,-107.2,-107.01,-108.43,,-99.76,-103.475,-99.12,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
4214,6093,-103.705,-110.425,,-110.33,-100.74,-93.02,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4215,2256,-98.748,-97.35,-99.592,-97.86,-91.935,,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4216,7616,-85.66,,,-95.72,-100.225,,-78.955,-89.444,-61.66,6.0,6.0,0.0,-0.805397,-3.495953,False
4217,2613,-115.0,-115.0,-115.0,-115.0,-96.33,,,-82.26,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4218,313,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
4219,2649,-115.0,-115.0,-115.0,-115.0,-96.33,,-88.89,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4220,2281,-98.748,-98.16,-99.592,-103.1,-91.935,,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4221,6741,-88.18,-90.8,,-89.74,-712.075,-69.11,,,-963.625,7.0,2.0,5.0,-0.805748,-0.349465,False
4222,8147,,,,-51.97,-772.275,,-92.955,-94.502,-97.6,4.0,1.0,5.0,-0.805198,-0.349469,False
4223,2547,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
4224,5512,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-88.47,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
4225,5132,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
